Soho#,Date/Time of Post,Discoverer,Tel,Group,Images of
3093,Jan29 2016 11:52:29,Z.Xu,C3,Kreutz,Jan29 2016
3098,Feb11 2016 10:58:50,Z.Xu,C3,Kreutz,Feb11-12 2016
3103,Mar12 2016 13:22:02,Z.Xu,C3,Kreutz,Mar12 2016
3116,Apr20 2016 02:53:45,Z.Xu,C2,Kreutz,Apr20 2016
3140,Jun02 2016 06:48:17,Z.Xu,C2,Kreutz,Jun02 2016
3157,Jun19 2016 22:35:48,Z.Xu,C2,NonGrp,Jun20 2016
3161,Jun25 2016 12:41:47,Z.Xu,C2,Kreutz,Jun25 2016
3170,Jul07 2016 09:19:20,Z.Xu,C2,Kreutz,Jul07 2016
3187,Aug10 2016 03:44:45,Z.Xu,C3,Kreutz,Aug10 2016
