PERIHELION DATE,COMET DESIGNATION,COMET DISCOVERER,TELESCOPE
-2010,C/2010 SOHO-1965,S.Deshmukh,C2
-2011,C/2011 SOHO-2009,S.Deshmukh,C3
-2011,C/2011 SOHO-2032,S.Deshmukh,C3
-2011,C/2011 SOHO-2034,S.Deshmukh,C3
-2011,C/2011 SOHO-2038,S.Deshmukh,C2
-2011,C/2011 SOHO-2131,S.Deshmukh,C3
2013,C/2013 SOHO-2455 ,S.Deshmukh ,C2 
2013,C/2013 SOHO-2476 ,S.Deshmukh ,C2 
