PERIHELION DATE,COMET DESIGNATION,COMET DISCOVERER,TELESCOPE
-2010,C/2010 SOHO-1848,R.Reszelewski,C2
-2011,C/2011 SOHO-2165,R.Reszelewski,C2 C3
-2011,C/2011 SOHO-2216,R.Reszelewski,C2 C3
-2011,C/2011 SOHO-2036,R.Reszelwski,C3/C2
