PERIHELION DATE,COMET DESIGNATION,COMET DISCOVERER,TELESCOPE,PERIHELION DISTANCE,ORBIT UPDATES
2008-06-29.18,C/2008 M07 SOHO-1502,T.Hoffman&H.Su,C2,0.0065,
