PERIHELION DATE,COMET DESIGNATION,COMET DISCOVERER,TELESCOPE,PERIHELION DISTANCE
2005-05-03.28,C/2005 J3 SOHO-951,C.Liang,C2,0.0051
2005-04-22.32,C/2005 H4 SOHO-945,C.Liang,C2,0.0051
2005-04-10.29,C/2005 G5 SOHO-937,C.Liang,C2,0.0051
