PERIHELION DATE,COMET DESIGNATION,COMET DISCOVERER,TELESCOPE,PERIHELION DISTANCE,ORBIT UPDATES
2004-08-14.01,C/2004 P6 SOHO-826,J.Danaher,C3,0.0056, 
2004-01-21.82,C/2004 B6 SOHO-729,J.Danaher,C3,0.0053,8365
